"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Service End Date","service_end_date","date","","leader_information","true","","false","false","false","false","false","false","Declan Watts","Rollup property (1); Automation platform flow (2); Dataset (4); Sales view (9); Properties v3 card (3)","14.27%","2/10/26 4:47 PM CST","Workflow"
"Short Term Goal","short_term_goal","string","","leader_information","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (2); Sales view (8); Properties v3 card (4)","0%","",""
"Description of first engagement - from associated contact","description_of_first_engagement___from_associated_contact","enumeration","","lifecycle_&_status","false"," (EMPTY_DESCRIPTION); Bounced (BOUNCED); Busy (BUSY); Calling CRM user (CALLING_CRM_USER) [HIDDEN]; Canceled (CANCELED); Completed (COMPLETED); Connecting (CONNECTING) [HIDDEN]; Deferred (DEFERRED); Facebook Messenger (FB_MESSENGER); Failed (FAILED); In progress (IN_PROGRESS) [HIDDEN]; Live chat (LIVE_CHAT); Logged call (LOGGED_CALL); No answer (NO_ANSWER); No show (NO_SHOW); Not started (NOT_STARTED); Queued (QUEUED) [HIDDEN]; Rescheduled (RESCHEDULED); Ringing (RINGING) [HIDDEN]; Scheduled (SCHEDULED); Sending (SENDING); Sent (SENT); Waiting (WAITING); Missed (MISSED); On Hold (HOLD)","true","false","true","false","false","false","Nay Luchetti","Sales view (1)","54.61%","2/9/26 7:32 AM CST","HubSpot Calculation"
"Date of last meeting booked in meetings tool","engagements_last_meeting_booked","datetime","The date of the most recent meeting an associated contact has booked through the meetings tool.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","23.31%","2/5/26 11:26 AM CST","HubSpot Calculation"
"Actual duration","hs_actual_duration","number","Calculates the time between the create date and close date. If the create date occurs after the close date, the value returned is 0.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Report (4); Dataset (1); Sales view (21)","93.94%","2/10/26 4:46 PM CST","HubSpot Calculation"
"Last GS Shared Message","hs_last_gs_shared_message","datetime","when was the last gs shared message?","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Partner Shared Message Date","hs_last_partner_shared_message_date","date","When was the last shared message sent on this deal by a Partner?","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Shared Message Create Date","hs_last_shared_message_create_date","datetime","The date of the most recent shared message on this deal.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Modified Date","hs_lastmodifieddate","datetime","Most recent timestamp of any property update for this deal. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (2); Sales view (4); Properties v3 card (2)","100%","2/10/26 5:58 PM CST","HubSpot Processing"
"Latest Approval Status","hs_latest_approval_status","string","The latest approval status. Used by HubSpot to track pipeline approval processes.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","0%","",""
"Next Meeting","hs_next_meeting_id","number","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","2.11%","2/10/26 5:01 PM CST","HubSpot Calculation"
"Next Meeting Name","hs_next_meeting_name","string","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","2.07%","2/10/26 5:01 PM CST","HubSpot Calculation"
"Next Meeting Start Time","hs_next_meeting_start_time","datetime","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","2.07%","2/10/26 5:17 PM CST","HubSpot Calculation"
"Next step","hs_next_step","string","A short description of the next step for the deal","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","Object requirement (1); Sales view (1); Dependent conditional field (9); Properties v3 card (2); Controlling pipeline stage field (9)","77.15%","2/5/26 11:35 AM CST","CRM UI"
"Number of Associated Line Items","hs_num_of_associated_line_items","number","The number of line items associated with this deal","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (2); Report (3); Dataset (3); Sales view (24); Pipeline object tag (1); Data highlights card (1); Association table card (1); Properties v3 card (3)","100%","2/6/26 10:10 AM CST","HubSpot Calculation"
"Last Contacted","notes_last_contacted","datetime","The last time a call, sales email, or meeting was logged for this deal. This is set automatically by HubSpot based on user actions.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (10); Pipeline object tag (1); Properties v3 card (2)","87.98%","2/10/26 5:46 PM CST","HubSpot Calculation"
"Last Activity Date","notes_last_updated","datetime","The last time a note, call, email, meeting, or task was logged for a deal. This is set automatically by HubSpot based on user actions in the deal record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Sales view (21); Association table card (1); Properties v3 card (2)","90.13%","2/10/26 5:46 PM CST","HubSpot Calculation"
"Next Activity Date","notes_next_activity_date","datetime","The date of the next upcoming activity for a deal. This property is set automatically by HubSpot based on user action. This includes logging a future call, sales email, or meeting using the Log feature, as well as creating a future task or scheduling a future meeting. This is updated automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (10); Pipeline object tag (2); Properties v3 card (2)","2.8%","2/10/26 5:45 PM CST","HubSpot Calculation"
"Number of Associated Contacts","num_associated_contacts","number","The number of contacts associated with this deal. This property is set automatically by HubSpot.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Inbounddb lists (2); Report (3); Dataset (1); Sales view (24); Pipeline object tag (1); Data highlights card (1); Properties v3 card (3)","100%","2/10/26 8:50 AM CST","HubSpot Calculation"
"Number of times contacted","num_contacted_notes","number","The number of times a call, email or meeting was logged for this deal","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (3); Sales view (33); Data highlights card (1); Properties v3 card (2)","90.36%","2/10/26 5:46 PM CST","HubSpot Calculation"
"Number of Sales Activities","num_notes","number","The total number of sales activities (notes, calls, emails, meetings, or tasks) logged for a deal. This is updated automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (2); Sales view (29); Data highlights card (1); Properties v3 card (2)","93.12%","2/10/26 5:46 PM CST","HubSpot Calculation"
"Associated Line Item Billing Frequency","associated_line_item_billing_frequency","enumeration","The regularity of customer billing (e.g., “Monthly,” ""Quarterly,"" “Annually""). It drives invoicing schedules and cash flow management, aligning with payment terms.
This property is populated by copying the information from this deal’s most recently created line item. ","line_item_association","false","Weekly (weekly); Every two weeks (biweekly); Monthly (monthly); Quarterly (quarterly); Semi-annually (per_six_months); Annually (annually); Every two years (per_two_years); Every three years (per_three_years); Every four years (per_four_years); Every five years (per_five_years)","true","false","true","false","false","false","Nay Luchetti","","12.71%","2/6/26 10:10 AM CST","HubSpot Calculation"
"🛍️ Associated Line Item Category (First Created)","associated_line_item_category__first_created_","enumeration","This property is synchronized with the Line Item Category field of the deal's first created line item. ","line_item_association","false","PRAY Radio (Pray Radio); PRAYStudio Base (Pray Studio); PRAY TV (PrayTV); PRAY CAAS (Pray CaaS); SuperFunnel (Super Funnel); PRAYStudio AI Tools; Other","true","false","true","false","false","false","Nay Luchetti","Sales view (1)","13.77%","2/6/26 10:10 AM CST","HubSpot Calculation"
"Associated line item name (first created)","associated_line_item_names","string","","line_item_association","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (7)","15.05%","2/6/26 10:10 AM CST","Workflow"
"🛍️ Associated Recent Line Item Name (most recent)","associated_recent_line_item_name__most_recent_","string","This property is synchronized with the Line Item Name field of the most recent line item associated with this deal. 
The  Associated Recent Line Item Name is created to ensure that this deal has associated line items. To fill this property, the deal’s owner must associate a deal with line items.","line_item_association","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (2)","15.01%","2/10/26 4:47 PM CST","HubSpot Calculation"
"🛍️ Line Item Name (most recent)","line_item_name__most_recent_","string","This property indicates whether there are any line items associated with the deal.

If a deal is associated with line items, a workflow will transfer that information from the line item to this deal property. 

If no line item is associated with this deal, the operator must associate line items on the deal to allow the workflow to create the necessary associations.","line_item_association","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (7); Dependent conditional field (4); Controlling pipeline stage field (4)","12.39%","2/6/26 10:10 AM CST","Workflow"
"Most recent line item name","most_recent_line_item_name","string","The name of the most recent line item associated with this deal.","line_item_association","false","","true","false","true","false","false","false","Nay Luchetti","","14.46%","2/6/26 11:02 AM CST","HubSpot Calculation"
"First abm marketing email sent","first_abm_marketing_email_sent","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0%","",""
"2023-04-23 - Pastors Retreat April 2023","n20230423__pastors_retreat_april_2023","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.83%","2/3/26 9:58 AM CST","HubSpot Calculation"
"2023-09-01 - Pastors Retreat September 2023","n20230901__pastors_retreat_september_2023","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.55%","2/3/26 9:58 AM CST","HubSpot Calculation"
"2024-02-21 - NRB 2024","n20240221__nrb_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","6.06%","2/3/26 4:49 PM CST","HubSpot Calculation"
"2024-04-10 - Pastors Retreat April 2024","n20240410__pastors_retreat_april_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.6%","2/3/26 9:57 AM CST","HubSpot Calculation"
"2024-05-30 - Pastor GOLF May 2024","n20240530__pastor_golf_may_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.18%","2/3/26 9:57 AM CST","HubSpot Calculation"
"2024-06-11 - SBC 2024","n20240611__sbc_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.09%","2/3/26 9:57 AM CST","HubSpot Calculation"
"2024-07-08 - Pastors Retreat July 2024","n20240708__pastors_retreat_july_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.28%","2/3/26 9:57 AM CST","HubSpot Calculation"
"2024-08-12 - Pastors Retreat August 2024","n20240812__pastors_retreat_august_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.5%","2/3/26 9:56 AM CST","HubSpot Calculation"
"2024-10-28 - Pastors Retreat October 2024","n20241028__pastors_retreat_october_2024","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.78%","2/3/26 9:56 AM CST","HubSpot Calculation"
"2025-01-07 - Dunham Summit 2025","n20250107__dunham_summit_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.1%","2/3/26 9:56 AM CST","HubSpot Calculation"
"2025-02-19 - Blueprint Conference 2025","n20250219__blueprint_conference_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.14%","2/3/26 9:56 AM CST","HubSpot Calculation"
"2025-02-20 - C3 Conference 2025","n20250220__c3_conference_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.14%","2/3/26 9:55 AM CST","HubSpot Calculation"
"2025-02-24 - NRB 2025","n20250224__nrb_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","10.97%","2/5/26 11:35 AM CST","HubSpot Calculation"
"2025-03-24 - Mega Metro XP 2025","n20250324__mega_metro_xp_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.01%","2/3/26 9:54 AM CST","HubSpot Calculation"
"2025-03-29 - Mega Metro Senior Pastors 2025","n20250329__mega_metro_senior_pastors_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.33%","2/3/26 9:54 AM CST","HubSpot Calculation"
"2025-03-31 - Pastors Retreat March 2025","n20250331__pastors_retreat_march_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.69%","2/3/26 9:53 AM CST","HubSpot Calculation"
"2025-04-29 - The Outcomes Conference 2025","n20250429__the_outcomes_conference_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","2.85%","2/3/26 4:49 PM CST","HubSpot Calculation"
"2025-06-08 - SBC 2025","n20250608__sbc_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.09%","2/3/26 9:53 AM CST","HubSpot Calculation"
"2025-06-19 - BCI 2025","n20250619__bci_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.64%","2/3/26 9:52 AM CST","HubSpot Calculation"
"2025-06-23 - Pastors Retreat June 2025","n20250623__pastors_retreat_june_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.38%","2/3/26 10:14 AM CST","HubSpot Calculation"
"2025-09-10 - Padres Game Suite September 2025","n20250910__padres_game_suite_september_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.28%","2/3/26 9:51 AM CST","HubSpot Calculation"
"2025-09-15 - XP Gatherings 2025","n20250915__xp_gatherings_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.06%","2/3/26 10:18 AM CST","HubSpot Calculation"
"2025-09-30 - Dunham Golf Retreat 2025","n20250930__dunham_golf_retreat_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.23%","2/3/26 9:22 AM CST","HubSpot Calculation"
"2025-11-06 - Mavericks Game Suite November 2025","n20251106__mavericks_game_suite_november_2025","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0.87%","2/3/26 9:22 AM CST","HubSpot Calculation"
"2026-01-06 - Dunham Summit 2026","n20260106__dunham_summit_2026","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.84%","2/3/26 10:00 AM CST","HubSpot Calculation"
"2026-02-17 - NRB 2026","n20260217__nrb_2026","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","0%","",""
"Oldest IG DM Outreach Sent","oldest_ig_dm_outreach_sent","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","21.62%","2/3/26 9:19 AM CST","HubSpot Calculation"
"Oldest inbound BoFu form submission","oldest_inbound_bofu_form_submission_from_primary_company","date","","marketing_touchpoints","false","","true","false","true","false","false","false","Nay Luchetti","","1.84%","2/3/26 9:18 AM CST","HubSpot Calculation"
"Calculated Subscription End Date","calculated_subscription_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"PLG Status","plg_status","enumeration","","plg","false","Active Trial; Inactive Trial; Active Subscription; Inactive Subscription","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Subscription End Date","subscription_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (1); Properties v3 card (1)","0%","10/3/25 1:22 PM CDT","HubSpot Calculation"
"Subscription Start Date","subscription_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Calculated property (1); Sales view (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Trial End Date","trial_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Trial Start Date","trial_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Upsell Solicitation Date","upsell_solicitation_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","0.05%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Action Step","action_step","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"Active MRR","active_mrr","number","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Sales view (2); Properties v3 card (1)","0.32%","3/27/24 2:55 PM CDT","Import"
"Authority","authority","string","Who makes the ultimate call for this client?","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","6.42%","4/9/25 6:16 PM CDT","CRM UI"
"Budget","budget","enumeration","What is the total Budget for the Church?","properties_to_archieve","true","$0-1 Million; $1-3 Million; $3-5 Million; $5-10 Million; $10+ Million","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","7.16%","4/11/25 12:47 PM CDT","CRM UI"
"C3 Attendee","c3_attendee","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","0.23%","3/17/23 3:08 PM CDT","Workflow"
"Calculated Days to Close","calculated_days_to_close","number","","properties_to_archieve","false","","true","false","true","false","false","false","Andrea Laurent","Report (2)","93.99%","2/10/26 4:46 PM CST","HubSpot Calculation"
"City","city","string","city","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Sales view (2)","0.09%","5/31/23 5:20 PM CDT","CRM UI"
"Contract link","contract_link","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (3); Dataset (4); Properties v3 card (2)","10.56%","2/10/26 4:48 PM CST","Workflow"
"Contract Start State","contract_start_state","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","6/28/23 5:05 PM CDT","Import"
"Contract status","contract_status","enumeration","This property maps if the contract is still active or not.","properties_to_archieve","true","Active; Not Active","false","false","false","false","false","false","Andrea Laurent","Report (2)","1.28%","3/14/25 1:33 PM CDT","Record Merge"
"Customer Year","customer_year","enumeration","","properties_to_archieve","true","Year 1; Year 2; Year 3; Year 4; Year 5; ","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","",""
"Deal Factors","deal_factors","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.46%","9/9/25 12:29 PM CDT","Record Merge"
"Denomination","denomination","enumeration","","properties_to_archieve","true","Assemblies of God; Baptist; Catholic; Evangelical; Greek Orthodox; Latter-day Saints; Lutheran; Methodist; Ministry; Non-Denominational (Christian); Other; Pentecostal (Pentacostal)","false","false","false","false","false","false","Declan Watts","","20.15%","9/9/25 12:29 PM CDT","Record Merge"
"Dunham Attendee","dunham_attendee","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","","0%","",""
"Email","email","string","Email ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","17.58%","8/7/25 9:50 AM CDT","Record Merge"
"Conference Attendance","event_name","enumeration","","properties_to_archieve","true","A.R Bernard Golf Tournament; BCI; C3; Christian Mental Health Summit; Christian Music Broadcasters; Dunham; Exponential; FCCI; For Others Event; Golf Event 1 (TPC Sawgrass) (Golf Event (Atlanta, GA)); Golf Event 2 (Augusta, GA) (Golf Event (Dallas, TX)); Ignite; Indy Race; North Coast Leadership Conference; NRB 2023; NRB 2024 (NRB); NRB 2025; Pray.com Pastor Retreat 1 (April 24) (Pray.com Pastor Retreat 1); Pray.com Pastor Retreat 2 (July 24) (Pray.com Pastor Retreat 2); Pray.com Pastor Retreat 3 (Aug 24) (Pray.com Pastor Retreat 3); Pray.com Pastor Retreat 4 (Oct 24) (Pray.com Pastor Retreat 4); RightNow Media Conference; RNA Writers Conference; SBC; Spire; Vatican/Human Flourishing; Mega Metro FL; Mega Metro AZ; Outcomes Conference; Other; XP Gathering; Dallas Mavericks Game (2025)","false","false","false","false","false","false","Declan Watts","Report (29); Sales view (2); Dependent conditional field (2); Properties v3 card (2); Controlling pipeline stage field (1)","8.08%","2/2/26 12:12 PM CST","CRM UI"
"First Right of Renewal for Next Podcast","first_right_of_renewal_for_next_podcast","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","","0%","",""
"Marketing Attribution","first_touch_marketing_attribution","enumeration","Outlines the initial conversion type from the related contact.  A workflow populates this drop-down deal property to assign marketing and channel attribution based on associated form submissions, event registrations, or offline sources when attribution is not set.","properties_to_archieve","false","Digital Outreach (Organic BOFU Form); Live Events (Event Attendance); Outbound; No Data","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (4); Report (14); Dataset (1); Sales view (1)","39.61%","1/27/26 4:39 PM CST","Workflow"
"Marketing Attribution Drill-Down 1","first_touch_marketing_attribution_drill_down","enumeration","This property outlines the details of the initial marketing attribution property. In this section, we will define the event name or the network that is responsible for generating the deal. This can be activated based on the original source drill-down 1 from the associated contact or the marketing event they attended.","properties_to_archieve","true","Digital Outreach - 1:1 Instagram Outreach; Live Events - For Others Event 2025 (For Others Event 2025); Live Events -  Ignite Kingdom Conference 2025 (Ignite Kingdom Conference 2025); Live Events -  RightNow Media Conference 2025 (RightNow Media Conference 2025); Live Events - A.R. Bernard Golf Tournament 2024 (A.R. Bernard Golf Tournament); Live Events - A.R. Bernard Golf Tournament 2025 (A.R. Bernard Golf Tournament 2025); Live Events - Amen Conference 2024 (Amen Conference); Live Events - Amen Conference 2025 (Amen Conference 2025); Live Events - BCI 2024 (Black Christian Influencers Conference 2024); Live Events - BCI 2025 (Black Christian Influencers Conference 2025); Live Events - C3 Conference 2025 (C3 Conference 2025); Live Events - Christian Mental Health Summit 2024 (Christian Mental Health Summit 2024); Live Events - Christian Mental Health Summit 2025 (Christian Mental Health Summit 2025); Live Events - Christian Music Broadcasters 2024 (Christian Music Broadcasters 2024); Live Events - C3 Conference 2024 (C3 Conference 2024); Live Events - Dunham Summit 2024 (Dunham Summit 2024); Live Events - Dunham Summit 2025 (Dunham Summit 2025); Live Events - Exponential 2024 (Exponential 2024); Live Events - Exponential 2025 (Exponential 2025); Live Events - Family Reunion 2025 (Family Reunion 2025); Live Events - For Others Event 2024 (For Others Event 2024); Live Events - Golf Event (Atlanta, GA) 2024 (Golf Event (Atlanta, GA) 2024); Live Events - Golf Event (Jacksonville, FL) 2024 (Golf Event (Jacksonville, FL) 2024); Live Events - Golf Event (Orlando, FL) 2024 (Golf Event (Orlando, FL) 2024); Live Events - Mega Metro Conference AZ 2025 (Mega Metro Conference AZ 2025); Live Events - Mega Metro Conference FL 2025 (Mega Metro Conference FL 2025); Live Events - Mount Zion Blueprint Conference 2025 (Mount Zion Blueprint Conference 2025); Live Events - North Coast Leadership Conference 2024 (North Coast Leadership Conference 2024); Live Events - NRB 2024 (NRB 2024); Live Events - NRB 2025 (NRB 2025); Live Events - Pastor Retreat 2024-July (July Pastor Retreat 2024); Pastors Retreat 2024-October (October Pastor Retreat 2024); Pastors Retreat 2025-June (June Pastor Retreat 2025); Pastors Retreat 2025-March (March Pastor Retreat 2025); Pastors Retreat 2023-April (April Pastors Retreat 2023); Pastors Retreat 2023-September (September Pastors Retreat 2023); Pastors Retreat 2024-April (April Retreat 2024); Pastors Retreat 2024-August (August Pastor Retreat 2024); Pastors Retreat 2025-September (September Pastors Retreat 2025); Live Events - PRAY Event 2025 (PRAY Event 2025); Live Events - RightNow Media Conference 2024 (RightNow Media Conference 2024); Live Events - SBC 2025 (SBC Pastors’ Conference 2025); Live Events - SBC Southern Baptist Convention 2024 (SBC Southern Baptist Convention 2024); Live Events - Spire 2024 (Spire 2024); Live Events - Spire 2025 (Spire 2025); Live Events - The Outcome Conference 2025 (The Outcome Conference 2025); Live Events - Vision Africa 2024 (Vision Africa 2024); Live Events - Young Guns 2025 (Young Guns 2025); Other Campaigns; Outbound - Offline Sources; Paid Advertising - Linkedin (Paid - Linkedin); Paid Advertising - Meta (Paid - Meta); Paid Advertising - Paid Search (Paid - Search); Website Organic  - Search (Organic - Organic Search); Website Organic - Direct Traffic (Organic - Direct Traffic); Website Organic - Email Marketing (Organic - Email Marketing); Website Organic - Referrals (Organic - Referrals); Website Organic - Social (Organic - Organic Social)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Report (19); Dataset (1); Sales view (1)","25.29%","1/27/26 10:56 AM CST","Workflow"
"Gift details","gift_details","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","0.09%","12/19/23 2:38 PM CST","CRM UI"
"Gift sent","gift_sent","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.14%","12/19/23 2:38 PM CST","CRM UI"
"Giving","giving","enumeration","","properties_to_archieve","true","In-process of setting up; Giving set up; Wants to set up","false","false","false","false","false","false","Unknown user","","0%","",""
"Key Deal","key_deal","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Sales view (2)","0%","",""
"Line Itens Names","line_itens_names","string","","properties_to_archieve","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2)","0%","",""
"Linear Touch Marketing attribution","linear_touch_marketing_attribution","enumeration","Indicates whether the affiliated companies engaged in any marketing initiatives. This information is generated through a workflow that conveys the details from the parent company to the deal.","properties_to_archieve","false","Digital Outreach; Live Events; Outbound; PRAYStudio PLG Ad; No Data","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (4); Dataset (1); Sales view (1)","37.63%","1/27/26 10:56 AM CST","Workflow"
